_corrupt_record,content_duration,course_id,course_title,is_paid,level,num_lectures,num_reviews,num_subscribers,price,published_timestamp,subject,url
,3.0,658764,Forex Management - Detailed Study for CA / CS / CFA Exams,True,All Levels,38.0,2,131,50.0,2015-11-03T18:54:45Z,Business Finance,https://www.udemy.com/international-finance-a-comprehensive-study/
,2.0,707224,Financial Statement Review 101:  How to Find Errors,True,Beginner Level,15.0,2,5,30.0,2017-02-03T16:23:16Z,Business Finance,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/
,24.0,64739,Professional Risk Manager (PRM) Certification: Level 1,True,All Levels,51.0,10,116,50.0,2013-07-23T20:18:35Z,Business Finance,https://www.udemy.com/professional-risk-manager-prm-certification-level-1/
,19.5,907716,International Tax  - Tax Beyond boundaries,True,All Levels,235.0,6,27,100.0,2016-09-06T15:03:27Z,Business Finance,https://www.udemy.com/international-tax-course-intermediate-level/
,3.0,1030976,The Complete Financial Statement Analysis Course,True,Beginner Level,37.0,12,912,150.0,2017-01-11T02:52:19Z,Business Finance,https://www.udemy.com/the-complete-financial-statement-analysis-course/
,1.5,722682,Advanced Excel functions,True,All Levels,15.0,47,1964,20.0,2016-01-12T20:03:45Z,Business Finance,https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/
,1.5,1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),True,Beginner Level,31.0,2,1033,200.0,2017-02-22T21:36:08Z,Business Finance,https://www.udemy.com/basics-investing-penny-stocks-beginners-hot-best-penny-stocks-trading/
,2.0,808506,Candlestick Analysis For Professional Traders,True,Expert Level,48.0,117,913,95.0,2016-05-18T16:04:14Z,Business Finance,https://www.udemy.com/testing-candlesticks/
,3.5,673016,Build A Career In Forex Trading- Learn Fundamental Analysis,True,All Levels,52.0,77,2092,200.0,2015-11-23T20:42:22Z,Business Finance,https://www.udemy.com/build-a-career-in-forex-trading-learn-fundamental-analysis/
,2.5,358062,Financial Modeling: Build a Complete DCF Valuation Model,True,All Levels,44.0,185,2240,95.0,2014-12-03T21:41:25Z,Business Finance,https://www.udemy.com/learn-how-to-value-a-company-and-build-a-dcf-model/
,4.0,372234,Hands-on Financial Modeling (With 6 Excel Templates),True,Intermediate Level,14.0,38,4601,30.0,2015-04-02T17:51:17Z,Business Finance,https://www.udemy.com/financial-modelling-in-excel/
,20.5,822514,CAIIB Advanced Bank Management (Part I),True,All Levels,211.0,20,2953,25.0,2016-04-15T18:43:40Z,Business Finance,https://www.udemy.com/statistics-regression-analysis/
,3.0,1045726,Stock Market investment:Non financial fundamental analysis,True,Beginner Level,29.0,4,1091,125.0,2016-12-20T14:36:59Z,Business Finance,https://www.udemy.com/stock-market-investmentnon-financial-fundamental-analysis/
,1.0,943426,Learn How to Play CashFlow Game,True,Beginner Level,26.0,11,1459,35.0,2016-10-17T21:16:49Z,Business Finance,https://www.udemy.com/learn-how-to-play-cashflow-game/
,4.0,46927,Basics of Business Finance,True,Beginner Level,24.0,64,4855,30.0,2013-03-22T17:42:18Z,Business Finance,https://www.udemy.com/basics-of-business-finance/
,3.0,567070,Accounting Made Easy 2,True,Intermediate Level,40.0,8,4034,50.0,2015-09-16T18:57:23Z,Business Finance,https://www.udemy.com/accounting-made-easy-2/
,3.0,867440,"Bitcoin: el futuro del dinero, hoy",True,Intermediate Level,19.0,22,57,200.0,2016-06-06T00:06:37Z,Business Finance,https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/
,2.0,501996,Aprende a invertir practicando,True,All Levels,42.0,9,26,35.0,2015-05-28T18:12:44Z,Business Finance,https://www.udemy.com/aprende-a-invertir-practicando/
,2.5,1103590,Trading con retrocesos de Fibonacci,True,All Levels,15.0,4,14,25.0,2017-02-07T15:34:03Z,Business Finance,https://www.udemy.com/trading-con-retrocesos-de-fibonacci/
,3.0,1172370,Mit Finanzwissen zu besserem Unternehmertum,True,Beginner Level,23.0,3,49,50.0,2017-05-10T15:10:34Z,Business Finance,https://www.udemy.com/mit-finanzwissen-zu-besserem-unternehmertum/
,0.5,673702,Como hacer empresa en 10 sesiones prácticas,True,Intermediate Level,10.0,2,11,20.0,2015-11-19T18:20:45Z,Business Finance,https://www.udemy.com/finanzas-para-principiantes/
,0.7166666666666667,821108,المحاسبة للإداريين و غير المحاسبين,True,Beginner Level,17.0,3,9,20.0,2016-04-23T22:57:42Z,Business Finance,https://www.udemy.com/accounting-for-non-accountants-trendcast/
,2.0,863998,株式投資で本当のファンダメンタル分析ができるようになる,True,All Levels,30.0,7,91,20.0,2016-06-21T17:59:58Z,Business Finance,https://www.udemy.com/jun-sakai-trading-course3/
,10.0,822926,Curso de Trading práctico basado en casos reales,True,All Levels,55.0,6,44,20.0,2016-08-29T16:36:38Z,Business Finance,https://www.udemy.com/trading-practico/
,20.5,666254,Curso Avanzado de Trading,True,All Levels,100.0,11,106,125.0,2015-11-28T06:25:44Z,Business Finance,https://www.udemy.com/curso-avanzado-de-trading/
,2.0,421546,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,False,All Levels,25.0,258,2079,0.0,2015-02-15T12:17:56Z,Business Finance,https://www.udemy.com/binary-options-for-thai/
,1.5,518886,MQL4 Tutorial Golden Goose,True,Beginner Level,12.0,5,135,20.0,2015-06-07T19:32:46Z,Business Finance,https://www.udemy.com/mql4-tutorial-golden-goose-trading-tutorial/
,10.5,868128,Análise de Concessão de Crédito,True,All Levels,20.0,11,31,20.0,2016-06-29T20:21:24Z,Business Finance,https://www.udemy.com/estacio-analise-de-concessao-de-credito/
,1.0,986034,Technical Analysis Using Elliott Wave Theory,True,All Levels,16.0,7,217,60.0,2016-11-01T19:30:11Z,Business Finance,https://www.udemy.com/technical-analysis-using-elliott-wave-theory/
,1.5,42642,The Basics Of Volume Analysis,True,All Levels,13.0,57,611,60.0,2013-02-24T13:23:14Z,Business Finance,https://www.udemy.com/volume-analysis-basis/
,3.0,471428,Crash Course on Cost of Capital and Capital Structuring,False,All Levels,19.0,41,5007,0.0,2015-04-13T17:52:57Z,Business Finance,https://www.udemy.com/crash-course-on-cost-of-capital-and-capital-structuring/
,5.5,600206,Business Accounting Made Easy,True,Beginner Level,26.0,5,1168,50.0,2015-09-05T05:15:07Z,Business Finance,https://www.udemy.com/accounting-level-1-course/
,0.5166666666666666,283780,Build a DCF Model from Scratch,False,All Levels,5.0,395,4653,0.0,2014-09-14T21:13:26Z,Business Finance,https://www.udemy.com/build-a-dcf-model/
,1.5,52118,"Multiply your returns using 'Value Investing"",https://www.udemy.com/multiply-your-returns-using-value-investing/,true,20,1942,19,63,All Levels,4.5 hours,2015-07-23T00:08:33Z
874284,Weekly Forex Analysis by Baraq FX""",False,All Levels,14.0,12,3035,0.0,2016-06-20T21:02:36Z,Business Finance,https://www.udemy.com/weekly-forex-analysis-by-baraq-adnan/
,2.0,42640,Technical Analysis - A practical approach for trade entry,True,Expert Level,15.0,52,454,60.0,2013-02-24T04:47:36Z,Business Finance,https://www.udemy.com/learn-technical-analysis/
,5.0,767256,Mastering Technical Analysis : Maximizing Trading Profits,True,All Levels,62.0,14,325,60.0,2016-03-04T15:33:46Z,Business Finance,https://www.udemy.com/mastering-technical-analysis/
,4.5,843854,The Complete Guide to Professional Trading with Elliott Wave,True,All Levels,43.0,49,228,115.0,2016-05-11T16:40:05Z,Business Finance,https://www.udemy.com/practical-trading-trade-stocks-forex-with-elliott-wave/
,1.0,247558,A Complete Guide to Becoming a Trader on the Forex Market,True,All Levels,15.0,11,562,25.0,2014-06-28T05:52:41Z,Business Finance,https://www.udemy.com/make-a-living-with-forex/
,6.5,696616,Stock Market for Beginners - Complete Starter Toolkit,True,Intermediate Level,82.0,45,577,120.0,2016-03-31T18:22:30Z,Business Finance,https://www.udemy.com/complete-stock-market-starter-toolkit-for-beginners/
,1.5,205810,Beginners Binary Options Course,False,Beginner Level,14.0,799,10540,0.0,2014-04-27T06:58:27Z,Business Finance,https://www.udemy.com/beginners-binary-options-trading-course/
,2.5,507486,Technical Analysis 101: Secrets of Trading Revealed,True,All Levels,81.0,27,912,150.0,2015-07-16T22:29:32Z,Business Finance,https://www.udemy.com/secrets-of-stock-market-trading-revealed/
,2.0,965306,Forex: What's a Trend and When it is Strong and Reliable,False,Intermediate Level,30.0,43,2955,0.0,2016-10-05T15:39:55Z,Business Finance,https://www.udemy.com/forex-whats-a-trend-strong-and-reliable/
,6.0,1128662,Volatility Trading Analysis with R,True,Expert Level,45.0,13,190,50.0,2017-03-06T21:26:55Z,Business Finance,https://www.udemy.com/volatility-trading-analysis-with-r/
,0.6,1068986,How To Profit From Stock Market Volatility,False,All Levels,11.0,36,1736,0.0,2017-01-23T18:23:58Z,Business Finance,https://www.udemy.com/how-to-trade-stock-market-volatility/
,1.5,627706,Awaken the Accountant in You | Master the Accounting Basics,True,Beginner Level,16.0,10,1135,35.0,2015-11-24T23:55:22Z,Business Finance,https://www.udemy.com/enlightened-accountant-master-accounting-basics-in-no-time/
,2.0,255280,WE WILL PAY YOU TO TRADE WITH US,True,All Levels,11.0,51,2101,20.0,2014-08-18T21:09:54Z,Business Finance,https://www.udemy.com/trade-forex-the-professional-way-by-trading-live-with-us/
,1.5,628944,Situational Trading: Proven Option Strategy for any Scenario,True,All Levels,16.0,11,1048,200.0,2015-11-06T19:01:58Z,Business Finance,https://www.udemy.com/situationaltrading/
,1.0,537886,Portfolio Management for CA / CS / CFA exams,True,All Levels,8.0,5,1740,20.0,2015-07-21T19:24:17Z,Business Finance,https://www.udemy.com/portfolio-management-quantitative-techniques/
,1.0,517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),True,All Levels,21.0,41,1749,20.0,2015-06-23T22:37:31Z,Business Finance,https://www.udemy.com/algorithmic-trading-with-matlab-wfatoolbox/
,0.7,779678,Finding an Unlimited Amount of Investors,True,All Levels,6.0,6,1187,80.0,2016-03-03T22:25:41Z,Business Finance,https://www.udemy.com/accredited-investors/
,1.5,494330,Bookkeeping Made Easy,True,Beginner Level,18.0,21,1263,70.0,2015-07-14T00:00:48Z,Business Finance,https://www.udemy.com/accounting-made-easy/
,4.0,153926,BITCOIN VISUALLY. Part I.,True,Beginner Level,31.0,6,115,50.0,2014-03-16T14:36:01Z,Business Finance,https://www.udemy.com/bitcoin-visually-part-i/
,3.0,806122,Learn and Master the Basics of Finance,True,Beginner Level,39.0,17,43,20.0,2016-09-25T20:37:51Z,Business Finance,https://www.udemy.com/finance-101/
,5.5,725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,True,All Levels,27.0,2,55,75.0,2016-01-13T03:15:11Z,Business Finance,https://www.udemy.com/forex-learnto-trade-the-improved-advanced-patterns/
,7.0,1032234,Mastering the Market : (Technical Analysis + Candlestick),True,All Levels,97.0,7,18,90.0,2016-12-16T15:01:34Z,Business Finance,https://www.udemy.com/mastering-the-market-volume-i/
,1.0,996542,Mastering Countertrend Trading : High Profit Trading Pattern,True,All Levels,11.0,5,14,40.0,2016-10-29T19:15:04Z,Business Finance,https://www.udemy.com/mastering-countertrend-trading/
,2.0,756520,Exam 1 Review - Managerial Accounting (U of H),True,Beginner Level,22.0,9,47,30.0,2016-02-11T16:23:46Z,Business Finance,https://www.udemy.com/exam-1-review-mgr-acct/
,5.5,768028,* An Integrated Approach to the Fundamentals of Accounting,True,All Levels,123.0,14,134,200.0,2016-03-15T17:23:07Z,Business Finance,https://www.udemy.com/an-integrated-approach-to-the-fundamentals-of-accounting/
,1.5,73030,Get to grips with the CFA calculator,True,All Levels,14.0,8,153,20.0,2013-08-05T16:02:15Z,Business Finance,https://www.udemy.com/cfa-calculator/
,2.5,476880,Financial Model Fundamentals-Learn the Essential Skills,True,All Levels,27.0,5,47,75.0,2015-06-01T20:58:11Z,Business Finance,https://www.udemy.com/financial-model-fundamentals-learn-the-essential-skills/
,0.6833333333333333,773060,Forex: Economic News Trading,True,All Levels,11.0,14,42,25.0,2016-02-29T18:44:03Z,Business Finance,https://www.udemy.com/forex-economic-news-trading/
,2.0,552058,Analyze Real Estate Investments | Financial Modeling,True,All Levels,21.0,18,120,20.0,2015-07-21T21:45:17Z,Business Finance,https://www.udemy.com/real-estate-financial-modeling/
,0.5,509512,Forex For Beginners - A Guide To Currency Trading,True,Beginner Level,23.0,10,68,20.0,2015-05-25T18:19:21Z,Business Finance,https://www.udemy.com/forex-for-beginners-a-guide-to-currency-trading/
,2.0,497236,Raise Your Credit Score to 800 Or More....,True,All Levels,40.0,33,844,50.0,2015-07-12T19:05:43Z,Business Finance,https://www.udemy.com/raise-your-credit-score-to-800-or-more/
,2.0,471556,Financial Management Budgeting Techniques,True,All Levels,10.0,3,2045,20.0,2015-04-12T16:28:31Z,Business Finance,https://www.udemy.com/learn-cash-budgeting-techniques/
,0.6833333333333333,403602,Forex Killing Divergence - How to trade with precision,True,All Levels,11.0,38,1168,20.0,2015-01-25T18:41:28Z,Business Finance,https://www.udemy.com/forex-killing-divergence-how-to-trade-with-precision/
,3.5,326948,Working Capital Management for CA / CFA / CPA Exams,True,Intermediate Level,33.0,9,2342,25.0,2014-10-25T13:00:19Z,Business Finance,https://www.udemy.com/working-capital-management/
,5.5,537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,True,All Levels,47.0,4,2268,20.0,2015-07-07T20:21:29Z,Business Finance,https://www.udemy.com/risk-analysis-in-capital-budgeting/
,8.0,797762,Corporate Finance 101: Financial Statement Analysis & Ratios,True,All Levels,43.0,16,967,50.0,2016-03-20T21:39:38Z,Business Finance,https://www.udemy.com/corp-fin-101-fsa-ratios/
,2.5,674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,True,Beginner Level,33.0,10,1185,200.0,2016-02-02T20:35:37Z,Business Finance,https://www.udemy.com/mastering-futures-options-for-beginners-your-top-10-plays/
,2.0,439362,"Professional Options Trading, Simplified",True,All Levels,21.0,49,631,200.0,2015-04-17T21:59:15Z,Business Finance,https://www.udemy.com/optionstrading/
,2.0,42634,"Advanced Options Concepts - Probability, Greeks, Simulation",True,Intermediate Level,10.0,81,968,60.0,2013-02-27T13:05:27Z,Business Finance,https://www.udemy.com/advanced-options-analysis/
,29.0,494800,Accounting Basics - A Complete Study,True,All Levels,332.0,70,1132,180.0,2015-05-06T23:27:45Z,Business Finance,https://www.udemy.com/fundamentals-of-accounting-a-complete-study/
,4.0,1222836,Case Studies in Macro Economics,True,Beginner Level,22.0,1,114,50.0,2017-05-25T17:00:12Z,Business Finance,https://www.udemy.com/case-studies-in-macro-economics/
,1.5,990440,My Forex Strategy that win consistently over and over,True,Intermediate Level,9.0,23,204,200.0,2016-10-29T14:51:53Z,Business Finance,https://www.udemy.com/my-forex-strategy-that-help-me-consistently-winning/
,3.0,109988,Understand Banks & Financial Markets ,True,All Levels,34.0,24,1548,30.0,2013-12-19T21:19:37Z,Business Finance,https://www.udemy.com/the-banking-fundamentals-course/
,8.0,815482,Stock Technical Analysis with Python,True,All Levels,46.0,35,409,50.0,2016-04-12T00:40:03Z,Business Finance,https://www.udemy.com/stock-technical-analysis-with-python/
,3.0,569436,How to Become an Accountant from scratch!,True,Beginner Level,15.0,7,1169,40.0,2015-08-20T20:24:00Z,Business Finance,https://www.udemy.com/the-udemy-case-study/
,2.5,803664,How to invest in Gold,True,Beginner Level,39.0,14,249,50.0,2016-06-14T17:10:19Z,Business Finance,https://www.udemy.com/howtoinvestingold/
,1.0,213154,Automate Your Finances,True,Beginner Level,21.0,17,690,20.0,2014-05-08T23:09:32Z,Business Finance,https://www.udemy.com/automate-your-personal-finances/
,26.0,484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),True,All Levels,272.0,4,1340,150.0,2015-07-19T19:43:52Z,Business Finance,https://www.udemy.com/dividend-decision-a-comprehensive-study/
,1.5,640062,Accounting Made Easy: A Quick Guide to Financial Accounting,True,All Levels,18.0,41,274,95.0,2015-10-26T23:22:09Z,Business Finance,https://www.udemy.com/accounting-made-easy-a-quick-guide-to-financial-accounting/
,1.5,363404,Futures/Commodity Training (Basics),False,Beginner Level,6.0,202,4863,0.0,2015-02-07T07:04:07Z,Business Finance,https://www.udemy.com/commodity/
,2.5,454724,Cost Accounting Marginal Costing Theory and Practice,True,All Levels,31.0,4,1923,20.0,2015-03-24T19:07:08Z,Business Finance,https://www.udemy.com/marginal-costing-theory-and-practice/
,1.5,702278,The Big Volatility Short: The Best Trade On Wall Street!,True,All Levels,16.0,35,224,200.0,2016-04-25T16:25:53Z,Business Finance,https://www.udemy.com/the-big-volatility-short/
,3.0,323196,Master Finance in Three Hours,True,Beginner Level,29.0,12,721,20.0,2014-10-28T20:48:49Z,Business Finance,https://www.udemy.com/basic-finance-for-startups-smes-quick-clear-practical/
,0.7,1225686,Learn Options on Futures for Hedging Options and Stocks,True,Expert Level,6.0,2,51,60.0,2017-05-23T22:23:38Z,Business Finance,https://www.udemy.com/learn-options-on-futures-for-hedging-options-and-stocks/
,6.0,443584,Option selling trading as income source. Beginners friendly,True,All Levels,61.0,46,1276,195.0,2015-04-06T17:34:49Z,Business Finance,https://www.udemy.com/option-trading/
,1.0,1034074,Introduction to Value Growth Investing,False,All Levels,10.0,83,2768,0.0,2016-12-20T16:08:26Z,Business Finance,https://www.udemy.com/introduction-to-value-growth-investing/
,2.5,1209694,Become A Forex Trader - Forex trading like a professional,False,All Levels,19.0,31,1735,0.0,2017-05-28T14:35:47Z,Business Finance,https://www.udemy.com/become-a-forex-trader/
,1.0,418732,Hedge Fund Trading System,False,All Levels,12.0,584,8985,0.0,2015-03-06T01:11:18Z,Business Finance,https://www.udemy.com/hedge-fund-trading-system/
,1.0,757450,Bulletproof Personal Finance: Expert Asset Allocation,True,All Levels,18.0,22,1119,45.0,2016-02-10T04:57:32Z,Business Finance,https://www.udemy.com/bulletproof-personal-finance-expert-asset-allocation/
,10.0,403468,Financial Accounting: The Complete Introductory Crash Course,True,All Levels,69.0,44,2591,100.0,2015-01-26T20:09:29Z,Business Finance,https://www.udemy.com/university-level-introduction-to-financial-accounting/
,1.0,761808,Learn About Trading Options from a real wallstreet trader,True,All Levels,12.0,17,1046,20.0,2016-02-21T22:40:55Z,Business Finance,https://www.udemy.com/learn-about-trading-options-from-a-former-stockbroker/
,1.0,614510,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,True,All Levels,7.0,4,2239,20.0,2015-09-20T20:25:11Z,Business Finance,https://www.udemy.com/forex-rate-parity-theories/
,11.0,519776,How to Build a Massive Stock Portfolio from Zero!,True,All Levels,129.0,51,1882,200.0,2015-07-20T23:07:38Z,Business Finance,https://www.udemy.com/how-to-build-your-million-dollar-stock-portfolio-from-zero/
,3.5,805336,Introductory Forex Trading Course,False,Beginner Level,15.0,158,5931,0.0,2016-05-04T22:34:45Z,Business Finance,https://www.udemy.com/introductory-forex-trading-course/
,0.5333333333333333,828254,Budgeting Hacks to Build Wealth!,False,Beginner Level,7.0,154,4931,0.0,2016-05-31T15:10:45Z,Business Finance,https://www.udemy.com/budgeting-wealth/
,24.5,471440,Accounting and Finance for Bankers - A Comprehensive Study,True,All Levels,316.0,9,3056,180.0,2015-04-10T19:24:28Z,Business Finance,https://www.udemy.com/crash-course-on-financial-management/
,3.0,478598,Forex Prep Academy for Beginners-Real trades!,True,Beginner Level,44.0,21,1303,75.0,2015-06-19T15:22:42Z,Business Finance,https://www.udemy.com/forex-prep-academy-for-beginners/
,1.5,394636,Accounting for Deferred Taxes (Professional Course Level),True,All Levels,11.0,6,2924,25.0,2015-01-15T13:19:33Z,Business Finance,https://www.udemy.com/accounting-for-deferred-taxes/
,2.0,512004,TRADING TRUTHS,True,All Levels,27.0,14,1405,50.0,2015-06-12T17:34:50Z,Business Finance,https://www.udemy.com/trading-truths/
,1.0,1194426,The Binary Institute - Introductory Course in Binary Options,False,All Levels,6.0,12,1121,0.0,2017-04-27T23:49:48Z,Business Finance,https://www.udemy.com/the-binary-institute-introductory-course-in-binary-options-trading/
,2.5,538540,Forex Trading vs Option Trading,True,All Levels,29.0,14,1776,95.0,2015-07-08T21:09:43Z,Business Finance,https://www.udemy.com/trading-excellence/
,2.0,406922,How to Invest in Stocks + Billionaire Investing Tips,True,All Levels,19.0,18,1643,40.0,2015-07-01T20:43:10Z,Business Finance,https://www.udemy.com/how-to-invest-in-stocks-warren-buffett/
,2.5,743914,Value Investing For Beginners,True,Beginner Level,25.0,48,801,100.0,2016-05-11T17:20:38Z,Business Finance,https://www.udemy.com/value-investing-for-beginners-y/
,6.0,419308,TRADING TACTICS,True,All Levels,62.0,25,951,145.0,2015-02-13T20:19:58Z,Business Finance,https://www.udemy.com/trading-tactics/
,0.7166666666666667,542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,True,Beginner Level,23.0,33,1278,30.0,2015-07-02T21:57:04Z,Business Finance,https://www.udemy.com/mql4-tutorial-bootcamp-trading-robot-coding-in-metatrader4/
,6.0,482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,True,All Levels,37.0,15,1184,50.0,2015-07-28T00:45:02Z,Business Finance,https://www.udemy.com/retirement-master-course-create-a-retirement-income-to-last/
,1.0,716136,build a solid foundation for trading options,True,All Levels,8.0,8,1115,20.0,2016-05-26T21:17:14Z,Business Finance,https://www.udemy.com/option-basics-to-be-profitable-trader/
,2.0,737514,Forex Scam: Avoid the scam today,True,All Levels,28.0,27,1086,20.0,2016-02-05T00:04:50Z,Business Finance,https://www.udemy.com/forex-secrets/
,2.5,471446,Cost Accounting Crash Course,True,All Levels,17.0,11,3730,20.0,2015-04-10T21:01:47Z,Business Finance,https://www.udemy.com/crash-course-on-cost-accounting/
,2.5,920424,Option Trading for Rookies: Basic Option Strategies,True,All Levels,61.0,27,810,95.0,2016-08-25T18:10:44Z,Business Finance,https://www.udemy.com/basic-option-strategies-trading-vertical-options/
,1.5,49886,Business Analysis:  Working with Use Cases,True,All Levels,5.0,224,2338,90.0,2013-04-17T19:33:22Z,Business Finance,https://www.udemy.com/usecases/
,8.0,292462,Learn to Raise the Funds You Need via Crowdfunding,True,All Levels,70.0,29,3403,20.0,2014-09-19T20:38:16Z,Business Finance,https://www.udemy.com/thecrowdfundedkit/
,1.0,211874,Business finances,True,Beginner Level,20.0,7,4695,75.0,2014-05-07T01:51:09Z,Business Finance,https://www.udemy.com/business-finances-learn-about-business-loans-debt-credit/
,1.0,754028,Financial Accounting - A Brief Introduction,False,Beginner Level,17.0,1440,17847,0.0,2016-02-24T14:53:28Z,Business Finance,https://www.udemy.com/accounting-in-less-then-one-hour/
,1.5,546924,Trading Economic Indicators - Complete Trading System,True,Beginner Level,25.0,25,2692,50.0,2015-09-17T18:47:54Z,Business Finance,https://www.udemy.com/hacking-trading-through-economic-indicators/
,1.0,105972,Foundation of Options Trading and Investing,True,All Levels,14.0,21,6374,20.0,2013-10-16T04:41:28Z,Business Finance,https://www.udemy.com/options-trading-course-australia/
,1.5,556068,Option Trading - How To Earn If You Can't Predict The Market,True,All Levels,30.0,19,2305,145.0,2015-07-22T19:02:23Z,Business Finance,https://www.udemy.com/option-trading-how-to-earn/
,10.0,1053272,The Financial Analyst Skills Training (FAST) course 2017,True,All Levels,138.0,31,589,100.0,2017-01-02T17:44:17Z,Business Finance,https://www.udemy.com/the-financial-analyst-skills-training-fast-course-2017/
,1.0,1273896,Covered Calls - Powerful Income Strategy for Stock Traders,True,Beginner Level,8.0,0,22,60.0,2017-07-03T15:13:33Z,Business Finance,https://www.udemy.com/covered-calls-income-strategy-for-stock-traders/
,3.0,317572,Accounting 1 Simplified for You,True,Beginner Level,13.0,95,2490,45.0,2014-11-10T03:28:26Z,Business Finance,https://www.udemy.com/accounting-1-simplified-for-you/
,4.0,738910,[Value Investing] Where White People Keep Their Money,True,Expert Level,20.0,70,2715,200.0,2016-05-25T21:04:41Z,Business Finance,https://www.udemy.com/where-white-people-keep-their-money/
,1.0,1015274,How to Start Investing: Made Simple and Easy,True,All Levels,12.0,12,1506,200.0,2016-11-25T04:52:51Z,Business Finance,https://www.udemy.com/how-to-start-investing-made-simple-and-easy/
,5.5,934574,Basics of Commerce A Complete Study,True,All Levels,105.0,4,2197,150.0,2016-12-21T16:30:33Z,Business Finance,https://www.udemy.com/basics-of-commerce-a-complete-study/
,3.5,1110470,The Passive Investing Blueprint - Build Wealth Passively,True,All Levels,66.0,32,338,200.0,2017-03-08T22:37:44Z,Business Finance,https://www.udemy.com/how-to-start-passive-investing-in-1-day/
,5.0,988804,7 Steps: Your Introduction to Trading,True,Beginner Level,176.0,22,1076,25.0,2016-11-04T22:07:32Z,Business Finance,https://www.udemy.com/7-steps-your-introduction-to-trading/
,1.5,529718,Forex - Elliott Wave Theory with Fibonacci. ,True,All Levels,32.0,54,2769,20.0,2015-06-19T22:06:07Z,Business Finance,https://www.udemy.com/forex-strategy-elliott-wave-theory-with-fibonacci/
,0.5833333333333334,998872,The Actuarial Profession: Basic Sciences and Principles,True,Beginner Level,7.0,6,1531,25.0,2016-11-20T20:47:37Z,Business Finance,https://www.udemy.com/actuarial-intro-eng/
,1.0,1023670,Investing in stocks: Avoid stock market loss,True,Beginner Level,13.0,12,1136,125.0,2016-11-29T19:05:57Z,Business Finance,https://www.udemy.com/avoid-investment-lossesforecast-the-next-recession/
,13.0,571394,QuickBooks Online: Complete Guide & Certification tips,True,All Levels,91.0,218,2187,50.0,2015-08-03T17:46:24Z,Business Finance,https://www.udemy.com/learn-quickbooks-online-qbo-with-hector-garcia-and-friends/
,1.0,637176,Build Financial Models & Value Companies The Easy Way,True,All Levels,18.0,137,1609,20.0,2015-10-13T00:45:13Z,Business Finance,https://www.udemy.com/build-basic-financial-models-valuation-companies-the-easy-way/
,1.0,677802,Adventure Capital: How to pay off debt ,True,Beginner Level,14.0,56,2895,20.0,2015-11-23T21:19:00Z,Business Finance,https://www.udemy.com/how-to-pay-off-debt/
,2.5,1084642,Chart Patterns Trading Demystified,True,All Levels,29.0,8,1023,200.0,2017-02-08T03:49:44Z,Business Finance,https://www.udemy.com/stock-chart-patterns-forecasting-explosive-gains-technical-analysis/
,1.5,739390,Financial Planning & Analysis: Building a Company's Budget,True,All Levels,27.0,137,1988,150.0,2016-06-15T23:45:51Z,Business Finance,https://www.udemy.com/financial-planning-analysis-building-a-companys-budget/
,0.7333333333333333,1134864,Simple things you must know before start FOREX (OFFER),True,Beginner Level,15.0,20,1053,200.0,2017-03-10T22:11:34Z,Business Finance,https://www.udemy.com/forex-simple-things/
,1.0,489146,Practical Finance,True,All Levels,11.0,281,4497,20.0,2015-07-14T18:14:16Z,Business Finance,https://www.udemy.com/practical-finance/
,3.5,910650,Forex Trading: Comprehensive & Concise Forex Trading Course,True,All Levels,44.0,33,2379,160.0,2016-08-06T00:52:21Z,Business Finance,https://www.udemy.com/forex-trading-comprehensive-concise-forex-trading-course/
,1.0,1079040,Leaps Options Trading System - Diagonal Leaps Options Spread,True,All Levels,16.0,19,993,200.0,2017-01-19T19:09:29Z,Business Finance,https://www.udemy.com/leaps-options-trading-system-diagonal-leaps-options-spread/
,2.5,109622,Finance - Ratios Analysis & Interpretations,True,Beginner Level,41.0,52,10338,30.0,2013-10-23T18:34:25Z,Business Finance,https://www.udemy.com/financial-ratios/
,1.5,881378,Forex Trading -  Learn to Trade From Scratch!,True,Beginner Level,37.0,103,1423,20.0,2016-06-19T14:56:45Z,Business Finance,https://www.udemy.com/forex-trading-ultimate-course-to-get-you-started/
,1.5,474150,Technical Analysis tools for Stocks and Options trading,True,All Levels,11.0,89,3555,40.0,2015-04-12T18:31:07Z,Business Finance,https://www.udemy.com/technical-analysis-tools-for-stock-trading-and-options-trading/
,7.5,1046724,Quantitative Trading Analysis with R,True,All Levels,53.0,40,567,50.0,2016-12-22T18:24:55Z,Business Finance,https://www.udemy.com/quantitative-trading-analysis-with-r/
